time,temperature_2m,relative_humidity_2m,wind_speed_10m,aqi,hour,day,month,weekday,aqi_change,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_rolling_3h,aqi_rolling_6h,future_aqi,aqi_id
2025-12-01 00:00:00,17.5,64,6.7,71.05,0,1,12,0,0.0,71.05,71.05,71.05,71.05,71.05,73.06,0
2025-12-01 01:00:00,16.6,69,6.7,73.06,1,1,12,0,2.010000000000005,71.05,71.05,71.05,72.055,72.055,72.8,1
2025-12-01 02:00:00,16.0,72,6.0,72.8,2,1,12,0,-0.2600000000000051,73.06,71.05,71.05,72.30333333333333,72.30333333333333,73.62,2
2025-12-01 03:00:00,16.2,72,6.3,73.62,3,1,12,0,0.8200000000000074,72.8,73.06,71.05,73.16000000000001,72.6325,67.39,3
2025-12-01 04:00:00,18.9,63,4.4,67.39,4,1,12,0,-6.230000000000004,73.62,72.8,73.06,71.27,71.584,63.13,4
2025-12-01 05:00:00,22.3,50,4.3,63.13,5,1,12,0,-4.259999999999998,67.39,73.62,72.8,68.04666666666667,70.175,63.01,5
2025-12-01 06:00:00,25.1,35,7.2,63.01,6,1,12,0,-0.12000000000000455,63.13,67.39,73.62,64.51,68.835,63.44,6
2025-12-01 07:00:00,26.4,28,8.8,63.44,7,1,12,0,0.4299999999999997,63.01,63.13,67.39,63.19333333333333,67.23166666666667,64.7,7
2025-12-01 08:00:00,27.0,24,10.3,64.7,8,1,12,0,1.2600000000000051,63.44,63.01,63.13,63.71666666666667,65.88166666666667,63.01,8
2025-12-01 09:00:00,27.1,20,10.6,63.01,9,1,12,0,-1.6900000000000048,64.7,63.44,63.01,63.71666666666666,64.11333333333333,60.21,9
2025-12-01 10:00:00,27.1,17,10.1,60.21,10,1,12,0,-2.799999999999997,63.01,64.7,63.44,62.64000000000001,62.916666666666664,59.26,10
2025-12-01 11:00:00,26.6,17,9.9,59.26,11,1,12,0,-0.9500000000000028,60.21,63.01,64.7,60.82666666666666,62.27166666666667,57.25,11
2025-12-01 12:00:00,25.5,17,9.5,57.25,12,1,12,0,-2.009999999999998,59.26,60.21,63.01,58.906666666666666,61.31166666666667,61.07,12
2025-12-01 13:00:00,23.7,29,8.8,61.07,13,1,12,0,3.8200000000000003,57.25,59.26,60.21,59.19333333333333,60.916666666666664,63.15,13
2025-12-01 14:00:00,22.5,41,6.9,63.15,14,1,12,0,2.0799999999999983,61.07,57.25,59.26,60.49,60.65833333333333,64.16,14
2025-12-01 15:00:00,21.6,48,5.8,64.16,15,1,12,0,1.009999999999998,63.15,61.07,57.25,62.79333333333333,60.85,59.92,15
2025-12-01 16:00:00,21.2,50,3.3,59.92,16,1,12,0,-4.239999999999995,64.16,63.15,61.07,62.41,60.80166666666667,59.75,16
2025-12-01 17:00:00,20.5,58,1.2,59.75,17,1,12,0,-0.1700000000000017,59.92,64.16,63.15,61.276666666666664,60.88333333333333,64.65,17
2025-12-01 18:00:00,19.5,53,5.7,64.65,18,1,12,0,4.900000000000006,59.75,59.92,64.16,61.44,62.11666666666667,60.75,18
2025-12-01 19:00:00,18.5,56,3.4,60.75,19,1,12,0,-3.9000000000000057,64.65,59.75,59.92,61.71666666666666,62.06333333333333,59.22,19
2025-12-01 20:00:00,18.2,56,2.8,59.22,20,1,12,0,-1.5300000000000011,60.75,64.65,59.75,61.54,61.40833333333334,67.2,20
2025-12-01 21:00:00,18.0,55,7.2,67.2,21,1,12,0,7.980000000000004,59.22,60.75,64.65,62.38999999999999,61.915,65.14,21
2025-12-01 22:00:00,17.4,52,7.4,65.14,22,1,12,0,-2.0600000000000023,67.2,59.22,60.75,63.85333333333333,62.785,61.41,22
2025-12-01 23:00:00,17.1,44,8.1,61.41,23,1,12,0,-3.730000000000004,65.14,67.2,59.22,64.58333333333333,63.06166666666667,63.22,23
2025-12-02 00:00:00,16.2,49,8.0,63.22,0,2,12,1,1.8100000000000023,61.41,65.14,67.2,63.25666666666666,62.82333333333333,61.36,24
2025-12-02 01:00:00,15.6,47,8.0,61.36,1,2,12,1,-1.8599999999999994,63.22,61.41,65.14,61.99666666666666,62.925000000000004,61.01,25
2025-12-02 02:00:00,15.1,47,8.1,61.01,2,2,12,1,-0.3500000000000014,61.36,63.22,61.41,61.86333333333332,63.22333333333333,61.36,26
2025-12-02 03:00:00,15.6,45,8.6,61.36,3,2,12,1,0.3500000000000014,61.01,61.36,63.22,61.24333333333333,62.25,59.89,27
2025-12-02 04:00:00,17.9,40,8.1,59.89,4,2,12,1,-1.4699999999999989,61.36,61.01,61.36,60.75333333333333,61.375,51.61,28
2025-12-02 05:00:00,21.1,32,4.6,51.61,5,2,12,1,-8.280000000000001,59.89,61.36,61.01,57.62,59.74166666666667,49.45,29
2025-12-02 06:00:00,23.5,29,3.1,49.45,6,2,12,1,-2.1599999999999966,51.61,59.89,61.36,53.65,57.446666666666665,53.68,30
2025-12-02 07:00:00,24.8,32,3.6,53.68,7,2,12,1,4.229999999999997,49.45,51.61,59.89,51.580000000000005,56.166666666666664,55.45,31
2025-12-02 08:00:00,25.5,32,4.1,55.45,8,2,12,1,1.7700000000000031,53.68,49.45,51.61,52.85999999999999,55.24,57.11,32
2025-12-02 09:00:00,26.1,31,4.9,57.11,9,2,12,1,1.6599999999999966,55.45,53.68,49.45,55.413333333333334,54.531666666666666,61.11,33
2025-12-02 10:00:00,26.1,32,6.6,61.11,10,2,12,1,4.0,57.11,55.45,53.68,57.88999999999999,54.73500000000001,66.45,34
2025-12-02 11:00:00,25.5,37,8.1,66.45,11,2,12,1,5.340000000000003,61.11,57.11,55.45,61.556666666666665,57.208333333333336,67.51,35
2025-12-02 12:00:00,24.1,43,7.6,67.51,12,2,12,1,1.0600000000000023,66.45,61.11,57.11,65.02333333333333,60.218333333333334,61.94,36
2025-12-02 13:00:00,23.4,46,4.3,61.94,13,2,12,1,-5.570000000000007,67.51,66.45,61.11,65.3,61.595,61.19,37
2025-12-02 14:00:00,22.9,49,3.3,61.19,14,2,12,1,-0.75,61.94,67.51,66.45,63.54666666666666,62.55166666666667,65.22,38
2025-12-02 15:00:00,22.2,51,5.1,65.22,15,2,12,1,4.030000000000001,61.19,61.94,67.51,62.783333333333324,63.903333333333336,71.12,39
2025-12-02 16:00:00,21.2,53,8.0,71.12,16,2,12,1,5.900000000000006,65.22,61.19,61.94,65.84333333333332,65.57166666666667,65.46,40
2025-12-02 17:00:00,20.6,43,8.5,65.46,17,2,12,1,-5.660000000000011,71.12,65.22,61.19,67.26666666666667,65.40666666666667,57.49,41
2025-12-02 18:00:00,19.9,34,7.6,57.49,18,2,12,1,-7.969999999999992,65.46,71.12,65.22,64.69,63.73666666666667,58.14,42
2025-12-02 19:00:00,19.4,34,8.2,58.14,19,2,12,1,0.6499999999999986,57.49,65.46,71.12,60.36333333333332,63.10333333333333,60.86,43
2025-12-02 20:00:00,18.6,37,9.1,60.86,20,2,12,1,2.719999999999999,58.14,57.49,65.46,58.82999999999999,63.04833333333334,63.96,44
2025-12-02 21:00:00,17.6,41,10.0,63.96,21,2,12,1,3.1000000000000014,60.86,58.14,57.49,60.98666666666666,62.83833333333333,64.5,45
2025-12-02 22:00:00,17.0,43,10.0,64.5,22,2,12,1,0.5399999999999991,63.96,60.86,58.14,63.10666666666666,61.73499999999999,63.48,46
2025-12-02 23:00:00,16.8,43,9.6,63.48,23,2,12,1,-1.0200000000000031,64.5,63.96,60.86,63.97999999999999,61.405,62.26,47
2025-12-03 00:00:00,16.6,41,9.7,62.26,0,3,12,2,-1.2199999999999989,63.48,64.5,63.96,63.41333333333333,62.199999999999996,62.91,48
2025-12-03 01:00:00,16.1,42,10.0,62.91,1,3,12,2,0.6499999999999986,62.26,63.48,64.5,62.883333333333326,62.995000000000005,61.69,49
2025-12-03 02:00:00,15.9,42,9.5,61.69,2,3,12,2,-1.2199999999999989,62.91,62.26,63.48,62.28666666666666,63.133333333333326,61.31,50
2025-12-03 03:00:00,16.1,40,9.8,61.31,3,3,12,2,-0.37999999999999545,61.69,62.91,62.26,61.96999999999999,62.69166666666666,58.8,51
2025-12-03 04:00:00,18.0,36,8.7,58.8,4,3,12,2,-2.510000000000005,61.31,61.69,62.91,60.599999999999994,61.74166666666667,53.5,52
2025-12-03 05:00:00,21.0,29,6.5,53.5,5,3,12,2,-5.299999999999997,58.8,61.31,61.69,57.87,60.078333333333326,53.51,53
2025-12-03 06:00:00,24.1,22,6.9,53.51,6,3,12,2,0.00999999999999801,53.5,58.8,61.31,55.26999999999999,58.62,57.11,54
2025-12-03 07:00:00,26.1,16,9.4,57.11,7,3,12,2,3.6000000000000014,53.51,53.5,58.8,54.706666666666656,57.65333333333333,56.81,55
2025-12-03 08:00:00,27.1,13,9.6,56.81,8,3,12,2,-0.29999999999999716,57.11,53.51,53.5,55.809999999999995,56.84,57.65,56
2025-12-03 09:00:00,27.5,12,10.1,57.65,9,3,12,2,0.8399999999999963,56.81,57.11,53.51,57.19,56.23,58.05,57
2025-12-03 10:00:00,27.5,12,10.3,58.05,10,3,12,2,0.3999999999999986,57.65,56.81,57.11,57.50333333333333,56.105,58.9,58
2025-12-03 11:00:00,27.0,12,11.0,58.9,11,3,12,2,0.8500000000000014,58.05,57.65,56.81,58.19999999999999,57.005,58.22,59
2025-12-03 12:00:00,26.2,13,10.8,58.22,12,3,12,2,-0.6799999999999997,58.9,58.05,57.65,58.38999999999999,57.79,58.01,60
2025-12-03 13:00:00,25.1,14,11.0,58.01,13,3,12,2,-0.21000000000000085,58.22,58.9,58.05,58.376666666666665,57.94,59.6,61
2025-12-03 14:00:00,24.0,16,11.8,59.6,14,3,12,2,1.5900000000000034,58.01,58.22,58.9,58.60999999999999,58.405,60.35,62
2025-12-03 15:00:00,22.5,20,11.8,60.35,15,3,12,2,0.75,59.6,58.01,58.22,59.31999999999999,58.855,61.01,63
2025-12-03 16:00:00,21.1,23,12.0,61.01,16,3,12,2,0.6599999999999966,60.35,59.6,58.01,60.31999999999999,59.348333333333336,62.64,64
2025-12-03 17:00:00,20.4,27,12.0,62.64,17,3,12,2,1.6300000000000026,61.01,60.35,59.6,61.333333333333336,59.971666666666664,64.27,65
2025-12-03 18:00:00,19.7,30,12.3,64.27,18,3,12,2,1.6299999999999955,62.64,61.01,60.35,62.639999999999986,60.98,63.63,66
2025-12-03 19:00:00,19.3,31,11.9,63.63,19,3,12,2,-0.6399999999999935,64.27,62.64,61.01,63.51333333333333,61.916666666666664,63.3,67
2025-12-03 20:00:00,19.0,32,11.6,63.3,20,3,12,2,-0.3300000000000054,63.63,64.27,62.64,63.73333333333332,62.53333333333333,61.86,68
2025-12-03 21:00:00,18.6,32,11.1,61.86,21,3,12,2,-1.4399999999999977,63.3,63.63,64.27,62.93,62.785000000000004,61.62,69
2025-12-03 22:00:00,18.2,33,10.9,61.62,22,3,12,2,-0.240000000000002,61.86,63.3,63.63,62.25999999999999,62.886666666666656,61.49,70
2025-12-03 23:00:00,17.9,33,11.0,61.49,23,3,12,2,-0.12999999999999545,61.62,61.86,63.3,61.65666666666666,62.69499999999999,60.69,71
2025-12-04 00:00:00,17.9,33,10.6,60.69,0,4,12,3,-0.8000000000000043,61.49,61.62,61.86,61.26666666666666,62.09833333333333,60.36,72
2025-12-04 01:00:00,17.6,33,10.6,60.36,1,4,12,3,-0.3299999999999983,60.69,61.49,61.62,60.846666666666664,61.553333333333335,60.45,73
2025-12-04 02:00:00,17.5,33,10.7,60.45,2,4,12,3,0.09000000000000341,60.36,60.69,61.49,60.49999999999999,61.078333333333326,62.2,74
2025-12-04 03:00:00,18.0,33,11.3,62.2,3,4,12,3,1.75,60.45,60.36,60.69,61.00333333333333,61.135,60.0,75
2025-12-04 04:00:00,20.0,29,10.3,60.0,4,4,12,3,-2.200000000000003,62.2,60.45,60.36,60.88333333333333,60.86500000000001,58.08,76
2025-12-04 05:00:00,22.8,25,9.0,58.08,5,4,12,3,-1.9200000000000017,60.0,62.2,60.45,60.09333333333333,60.296666666666674,60.12,77
2025-12-04 06:00:00,25.2,22,9.6,60.12,6,4,12,3,2.039999999999999,58.08,60.0,62.2,59.4,60.201666666666675,62.48,78
2025-12-04 07:00:00,26.8,19,10.8,62.48,7,4,12,3,2.3599999999999994,60.12,58.08,60.0,60.22666666666666,60.555,59.65,79
2025-12-04 08:00:00,27.5,19,9.0,59.65,8,4,12,3,-2.8299999999999983,62.48,60.12,58.08,60.74999999999999,60.421666666666674,54.69,80
2025-12-04 09:00:00,27.9,18,6.6,54.69,9,4,12,3,-4.960000000000001,59.65,62.48,60.12,58.94,59.169999999999995,52.09,81
2025-12-04 10:00:00,27.9,18,5.3,52.09,10,4,12,3,-2.5999999999999943,54.69,59.65,62.48,55.47666666666667,57.85166666666666,52.76,82
2025-12-04 11:00:00,27.6,18,5.8,52.76,11,4,12,3,0.6699999999999946,52.09,54.69,59.65,53.18,56.964999999999996,53.3,83
2025-12-04 12:00:00,27.0,19,6.1,53.3,12,4,12,3,0.5399999999999991,52.76,52.09,54.69,52.71666666666666,55.828333333333326,53.89,84
2025-12-04 13:00:00,25.9,22,6.1,53.89,13,4,12,3,0.5900000000000034,53.3,52.76,52.09,53.31666666666666,54.39666666666667,52.59,85
2025-12-04 14:00:00,24.9,23,5.7,52.59,14,4,12,3,-1.2999999999999972,53.89,53.3,52.76,53.26,53.22,50.16,86
2025-12-04 15:00:00,23.6,25,4.6,50.16,15,4,12,3,-2.430000000000007,52.59,53.89,53.3,52.21333333333333,52.464999999999996,50.75,87
2025-12-04 16:00:00,22.5,27,4.9,50.75,16,4,12,3,0.5900000000000034,50.16,52.59,53.89,51.166666666666664,52.24166666666667,53.45,88
2025-12-04 17:00:00,21.5,29,6.2,53.45,17,4,12,3,2.700000000000003,50.75,50.16,52.59,51.453333333333326,52.356666666666676,55.75,89
2025-12-04 18:00:00,20.5,31,7.3,55.75,18,4,12,3,2.299999999999997,53.45,50.75,50.16,53.31666666666666,52.76500000000001,57.14,90
2025-12-04 19:00:00,19.4,33,8.0,57.14,19,4,12,3,1.3900000000000006,55.75,53.45,50.75,55.446666666666665,53.30666666666667,57.46,91
2025-12-04 20:00:00,18.6,35,8.0,57.46,20,4,12,3,0.3200000000000003,57.14,55.75,53.45,56.783333333333324,54.11833333333333,57.6,92
2025-12-04 21:00:00,18.0,36,8.1,57.6,21,4,12,3,0.14000000000000057,57.46,57.14,55.75,57.4,55.35833333333334,58.72,93
2025-12-04 22:00:00,17.2,38,8.5,58.72,22,4,12,3,1.1199999999999974,57.6,57.46,57.14,57.92666666666667,56.68666666666667,58.26,94
2025-12-04 23:00:00,16.6,40,8.0,58.26,23,4,12,3,-0.46000000000000085,58.72,57.6,57.46,58.19333333333333,57.48833333333332,57.71,95
2025-12-05 00:00:00,16.1,43,7.1,57.71,0,5,12,4,-0.5499999999999972,58.26,58.72,57.6,58.23,57.815,59.25,96
2025-12-05 01:00:00,15.5,46,7.3,59.25,1,5,12,4,1.5399999999999991,57.71,58.26,58.72,58.406666666666666,58.166666666666664,61.01,97
2025-12-05 02:00:00,15.1,47,8.1,61.01,2,5,12,4,1.759999999999998,59.25,57.71,58.26,59.32333333333332,58.75833333333333,60.16,98
2025-12-05 03:00:00,15.6,45,8.0,60.16,3,5,12,4,-0.8500000000000014,61.01,59.25,57.71,60.139999999999986,59.185,56.51,99
2025-12-05 04:00:00,18.1,38,6.9,56.51,4,5,12,4,-3.6499999999999986,60.16,61.01,59.25,59.22666666666666,58.81666666666667,53.36,100
2025-12-05 05:00:00,21.6,29,6.1,53.36,5,5,12,4,-3.1499999999999986,56.51,60.16,61.01,56.676666666666655,57.99999999999999,49.3,101
2025-12-05 06:00:00,25.0,22,4.3,49.3,6,5,12,4,-4.060000000000002,53.36,56.51,60.16,53.056666666666665,56.59833333333333,49.46,102
2025-12-05 07:00:00,26.6,19,4.4,49.46,7,5,12,4,0.1600000000000037,49.3,53.36,56.51,50.70666666666667,54.96666666666666,48.96,103
2025-12-05 08:00:00,27.6,17,4.2,48.96,8,5,12,4,-0.5,49.46,49.3,53.36,49.23999999999999,52.958333333333336,46.71,104
2025-12-05 09:00:00,28.1,16,3.1,46.71,9,5,12,4,-2.25,48.96,49.46,49.3,48.376666666666665,50.71666666666667,46.22,105
2025-12-05 10:00:00,28.2,16,2.8,46.22,10,5,12,4,-0.490000000000002,46.71,48.96,49.46,47.29666666666666,49.001666666666665,47.31,106
2025-12-05 11:00:00,28.1,17,3.1,47.31,11,5,12,4,1.0900000000000034,46.22,46.71,48.96,46.74666666666666,47.99333333333333,55.19,107
2025-12-05 12:00:00,26.9,26,5.0,55.19,12,5,12,4,7.8799999999999955,47.31,46.22,46.71,49.57333333333332,48.975,67.48,108
2025-12-05 13:00:00,24.8,40,8.1,67.48,13,5,12,4,12.290000000000006,55.19,47.31,46.22,56.66,51.97833333333333,67.07,109
2025-12-05 14:00:00,23.7,42,7.9,67.07,14,5,12,4,-0.4100000000000108,67.48,55.19,47.31,63.24666666666666,54.99666666666667,60.72,110
2025-12-05 15:00:00,23.2,42,5.0,60.72,15,5,12,4,-6.349999999999994,67.07,67.48,55.19,65.08999999999999,57.33166666666667,60.35,111
2025-12-05 16:00:00,22.5,38,6.4,60.35,16,5,12,4,-0.36999999999999744,60.72,67.07,67.48,62.71333333333333,59.68666666666667,60.82,112
2025-12-05 17:00:00,22.2,30,9.2,60.82,17,5,12,4,0.46999999999999886,60.35,60.72,67.07,60.629999999999995,61.93833333333333,62.12,113
2025-12-05 18:00:00,21.2,32,9.8,62.12,18,5,12,4,1.2999999999999972,60.82,60.35,60.72,61.096666666666664,63.093333333333334,64.26,114
2025-12-05 19:00:00,20.6,33,10.9,64.26,19,5,12,4,2.1400000000000077,62.12,60.82,60.35,62.4,62.55666666666667,64.02,115
2025-12-05 20:00:00,20.2,35,10.4,64.02,20,5,12,4,-0.2400000000000091,64.26,62.12,60.82,63.46666666666666,62.04833333333334,64.2,116
2025-12-05 21:00:00,20.0,36,10.3,64.2,21,5,12,4,0.18000000000000682,64.02,64.26,62.12,64.15999999999998,62.62833333333334,63.49,117
2025-12-05 22:00:00,19.9,37,9.7,63.49,22,5,12,4,-0.7100000000000009,64.2,64.02,64.26,63.90333333333333,63.15166666666667,62.74,118
2025-12-05 23:00:00,19.4,38,9.3,62.74,23,5,12,4,-0.75,63.49,64.2,64.02,63.47666666666667,63.47166666666667,62.9,119
2025-12-06 00:00:00,19.0,39,9.3,62.9,0,6,12,5,0.1599999999999966,62.74,63.49,64.2,63.04333333333333,63.60166666666667,62.33,120
2025-12-06 01:00:00,18.3,39,9.4,62.33,1,6,12,5,-0.5700000000000003,62.9,62.74,63.49,62.65666666666666,63.28,63.09,121
2025-12-06 02:00:00,17.9,40,9.7,63.09,2,6,12,5,0.7600000000000051,62.33,62.9,62.74,62.77333333333333,63.125,62.91,122
2025-12-06 03:00:00,18.1,37,10.4,62.91,3,6,12,5,-0.18000000000000682,63.09,62.33,62.9,62.776666666666664,62.91,62.6,123
2025-12-06 04:00:00,20.0,32,10.7,62.6,4,6,12,5,-0.30999999999999517,62.91,63.09,62.33,62.86666666666667,62.76166666666666,59.9,124
2025-12-06 05:00:00,23.0,26,9.5,59.9,5,6,12,5,-2.700000000000003,62.6,62.91,63.09,61.803333333333335,62.28833333333333,58.34,125
2025-12-06 06:00:00,25.4,22,8.6,58.34,6,6,12,5,-1.5599999999999952,59.9,62.6,62.91,60.28,61.528333333333336,61.55,126
2025-12-06 07:00:00,26.5,19,10.5,61.55,7,6,12,5,3.2099999999999937,58.34,59.9,62.6,59.93,61.39833333333334,64.96,127
2025-12-06 08:00:00,27.6,18,11.9,64.96,8,6,12,5,3.4099999999999966,61.55,58.34,59.9,61.61666666666665,61.71,64.4,128
2025-12-06 09:00:00,28.0,18,11.4,64.4,9,6,12,5,-0.5599999999999881,64.96,61.55,58.34,63.636666666666656,61.958333333333336,62.8,129
2025-12-06 10:00:00,28.0,19,10.3,62.8,10,6,12,5,-1.6000000000000085,64.4,64.96,61.55,64.05333333333333,61.99166666666667,61.38,130
2025-12-06 11:00:00,27.8,19,9.7,61.38,11,6,12,5,-1.4199999999999946,62.8,64.4,64.96,62.85999999999999,62.23833333333334,60.05,131
2025-12-06 12:00:00,27.5,19,9.2,60.05,12,6,12,5,-1.3300000000000054,61.38,62.8,64.4,61.40999999999999,62.52333333333333,59.62,132
2025-12-06 13:00:00,26.2,20,9.4,59.62,13,6,12,5,-0.4299999999999997,60.05,61.38,62.8,60.34999999999999,62.20166666666666,61.23,133
2025-12-06 14:00:00,25.3,21,10.4,61.23,14,6,12,5,1.6099999999999994,59.62,60.05,61.38,60.29999999999999,61.580000000000005,62.29,134
2025-12-06 15:00:00,23.9,23,11.1,62.29,15,6,12,5,1.0600000000000023,61.23,59.62,60.05,61.04666666666665,61.22833333333333,61.35,135
2025-12-06 16:00:00,22.5,26,10.5,61.35,16,6,12,5,-0.9399999999999977,62.29,61.23,59.62,61.62333333333333,60.98666666666667,60.96,136
2025-12-06 17:00:00,21.6,28,10.2,60.96,17,6,12,5,-0.39000000000000057,61.35,62.29,61.23,61.533333333333324,60.916666666666664,60.28,137
2025-12-06 18:00:00,20.8,29,10.0,60.28,18,6,12,5,-0.6799999999999997,60.96,61.35,62.29,60.86333333333332,60.955000000000005,59.33,138
2025-12-06 19:00:00,20.3,29,9.8,59.33,19,6,12,5,-0.9500000000000028,60.28,60.96,61.35,60.19,60.906666666666666,58.69,139
2025-12-06 20:00:00,19.9,29,9.7,58.69,20,6,12,5,-0.6400000000000006,59.33,60.28,60.96,59.433333333333316,60.48333333333333,57.65,140
2025-12-06 21:00:00,19.5,30,9.1,57.65,21,6,12,5,-1.0399999999999991,58.69,59.33,60.28,58.55666666666665,59.71,58.3,141
2025-12-06 22:00:00,19.0,32,9.1,58.3,22,6,12,5,0.6499999999999986,57.65,58.69,59.33,58.21333333333332,59.20166666666666,58.77,142
2025-12-06 23:00:00,18.7,33,9.2,58.77,23,6,12,5,0.47000000000000597,58.3,57.65,58.69,58.23999999999999,58.836666666666666,58.44,143
2025-12-07 00:00:00,18.4,33,9.2,58.44,0,7,12,6,-0.3300000000000054,58.77,58.3,57.65,58.50333333333332,58.529999999999994,58.07,144
2025-12-07 01:00:00,17.7,34,9.1,58.07,1,7,12,6,-0.36999999999999744,58.44,58.77,58.3,58.426666666666655,58.32,59.7,145
2025-12-07 02:00:00,17.0,37,9.4,59.7,2,7,12,6,1.6300000000000026,58.07,58.44,58.77,58.73666666666666,58.48833333333334,59.72,146
2025-12-07 03:00:00,17.2,37,9.3,59.72,3,7,12,6,0.01999999999999602,59.7,58.07,58.44,59.16333333333333,58.833333333333336,56.3,147
2025-12-07 04:00:00,19.0,33,7.8,56.3,4,7,12,6,-3.4200000000000017,59.72,59.7,58.07,58.57333333333332,58.5,53.0,148
2025-12-07 05:00:00,22.0,28,6.0,53.0,5,7,12,6,-3.299999999999997,56.3,59.72,59.7,56.33999999999998,57.538333333333334,51.7,149
2025-12-07 06:00:00,25.0,22,5.5,51.7,6,7,12,6,-1.2999999999999972,53.0,56.3,59.72,53.66666666666666,56.41499999999999,48.7,150
2025-12-07 07:00:00,27.0,17,4.4,48.7,7,7,12,6,-3.0,51.7,53.0,56.3,51.133333333333326,54.85333333333333,46.8,151
2025-12-07 08:00:00,28.0,17,2.9,46.8,8,7,12,6,-1.9000000000000057,48.7,51.7,53.0,49.06666666666666,52.703333333333326,44.15,152
2025-12-07 09:00:00,28.5,17,1.3,44.15,9,7,12,6,-2.6499999999999986,46.8,48.7,51.7,46.54999999999999,50.10833333333334,46.46,153
2025-12-07 10:00:00,28.6,17,2.4,46.46,10,7,12,6,2.3100000000000023,44.15,46.8,48.7,45.80333333333332,48.468333333333334,48.64,154
2025-12-07 11:00:00,28.4,17,3.6,48.64,11,7,12,6,2.1799999999999997,46.46,44.15,46.8,46.41666666666666,47.74166666666667,58.81,155
2025-12-07 12:00:00,27.1,26,6.7,58.81,12,7,12,6,10.170000000000002,48.64,46.46,44.15,51.30333333333332,48.92666666666667,62.03,156
2025-12-07 13:00:00,25.3,27,9.0,62.03,13,7,12,6,3.219999999999999,58.81,48.64,46.46,56.49333333333332,51.14833333333333,61.51,157
2025-12-07 14:00:00,24.1,29,8.8,61.51,14,7,12,6,-0.5200000000000031,62.03,58.81,48.64,60.783333333333324,53.6,59.34,158
2025-12-07 15:00:00,23.4,31,7.5,59.34,15,7,12,6,-2.1699999999999946,61.51,62.03,58.81,60.96,56.13166666666667,57.79,159
2025-12-07 16:00:00,22.9,31,7.0,57.79,16,7,12,6,-1.5500000000000043,59.34,61.51,62.03,59.54666666666666,58.02,58.6,160
2025-12-07 17:00:00,22.0,32,7.6,58.6,17,7,12,6,0.8100000000000023,57.79,59.34,61.51,58.576666666666654,59.68,56.88,161
2025-12-07 18:00:00,20.8,33,7.1,56.88,18,7,12,6,-1.7199999999999989,58.6,57.79,59.34,57.75666666666666,59.35833333333333,56.29,162
2025-12-07 19:00:00,19.9,34,7.0,56.29,19,7,12,6,-0.5900000000000034,56.88,58.6,57.79,57.25666666666666,58.40166666666667,58.3,163
2025-12-07 20:00:00,19.0,36,7.9,58.3,20,7,12,6,2.009999999999998,56.29,56.88,58.6,57.15666666666666,57.86666666666667,59.02,164
2025-12-07 21:00:00,18.2,38,8.1,59.02,21,7,12,6,0.720000000000006,58.3,56.29,56.88,57.87,57.81333333333333,59.96,165
2025-12-07 22:00:00,17.6,40,8.3,59.96,22,7,12,6,0.9399999999999977,59.02,58.3,56.29,59.09333333333333,58.17499999999999,59.74,166
2025-12-07 23:00:00,17.4,41,8.0,59.74,23,7,12,6,-0.21999999999999886,59.96,59.02,58.3,59.57333333333332,58.365,61.3,167
2025-12-08 00:00:00,17.0,42,8.7,61.3,0,8,12,0,1.5599999999999952,59.74,59.96,59.02,60.33333333333332,59.10166666666667,62.86,168
2025-12-08 01:00:00,16.6,42,9.7,62.86,1,8,12,0,1.5600000000000023,61.3,59.74,59.96,61.29999999999999,60.196666666666665,62.64,169
2025-12-08 02:00:00,16.4,43,9.4,62.64,2,8,12,0,-0.21999999999999886,62.86,61.3,59.74,62.26666666666665,60.919999999999995,61.26,170
2025-12-08 03:00:00,16.6,42,8.9,61.26,3,8,12,0,-1.3800000000000026,62.64,62.86,61.3,62.25333333333333,61.29333333333333,58.24,171
2025-12-08 04:00:00,18.4,37,7.9,58.24,4,8,12,0,-3.019999999999996,61.26,62.64,62.86,60.71333333333332,61.00666666666666,52.94,172
2025-12-08 05:00:00,21.4,30,5.7,52.94,5,8,12,0,-5.300000000000004,58.24,61.26,62.64,57.47999999999999,59.873333333333335,51.59,173
2025-12-08 06:00:00,24.9,23,5.2,51.59,6,8,12,0,-1.3499999999999943,52.94,58.24,61.26,54.25666666666666,58.255,51.74,174
2025-12-08 07:00:00,27.4,20,4.8,51.74,7,8,12,0,0.14999999999999858,51.59,52.94,58.24,52.089999999999996,56.401666666666664,49.59,175
2025-12-08 08:00:00,28.9,17,3.8,49.59,8,8,12,0,-2.1499999999999986,51.74,51.59,52.94,50.97333333333332,54.22666666666667,47.85,176
2025-12-08 09:00:00,29.5,15,3.2,47.85,9,8,12,0,-1.740000000000002,49.59,51.74,51.59,49.72666666666666,51.991666666666674,49.98,177
2025-12-08 10:00:00,29.8,14,4.4,49.98,10,8,12,0,2.1299999999999955,47.85,49.59,51.74,49.139999999999986,50.615,46.45,178
2025-12-08 11:00:00,29.5,13,3.1,46.45,11,8,12,0,-3.529999999999994,49.98,47.85,49.59,48.09333333333333,49.53333333333334,44.84,179
2025-12-08 12:00:00,28.4,16,2.0,44.84,12,8,12,0,-1.6099999999999994,46.45,49.98,47.85,47.089999999999996,48.40833333333334,46.99,180
